type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1190501607629371	https://www.facebook.com/1008279892518211/posts/1190501607629371	تشوف العجب في تونس ههههههه	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13177980_267937303552015_5230508156008613191_n.jpg?oh=b398abe4be115bcb864057fb62e55c1e&oe=5A1474EB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13177980_267937303552015_5230508156008613191_n.jpg?oh=8aaad755639a3a8dfd195af6cd757c8e&oe=5A402E14	https://www.facebook.com/photo.php?fbid=267937303552015&set=gm.1190501607629371&type=3	facebook.com	2016-05-11T20:43:34+0000	1462999414	2016-05-11 22:43:34	4	2	4	0	6	2	2	0	0	0	4	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1190289640983901	https://www.facebook.com/1008279892518211/posts/1190289640983901	C est l image qui fait partie du patrimoine tunisien. Avec la vie moderne on aurait de moins en moins de plus des scène aussi touchant des trottoirs de tunisie.	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/s130x130/13177711_1452616781431322_4714490649071006950_n.jpg?oh=f90514763a8802877a1c041af0be4542&oe=5A4B6B64	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/p180x540/13177711_1452616781431322_4714490649071006950_n.jpg?oh=18be4ec37bd92e4043b6f3c38d3e3e80&oe=5A168918	https://www.facebook.com/photo.php?fbid=1452616781431322&set=gm.1190289640983901&type=3	facebook.com	2016-05-11T12:14:31+0000	1462968871	2016-05-11 14:14:31	7	17	10	0	27	17	9	8	39	0	6	3	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1189456497733882	https://www.facebook.com/1008279892518211/posts/1189456497733882	يا هذا يا انت يا ولدي .......ما هذا شنوة هذا احنا وين ....حرام عليكم..وينهم الفاعلين والمهتمين والي يتابعون الاشغال عن كثب ........ وينهم اصحاب الادعاءات والملمين والذين  يدعون  ويتباهون  بوجودهم و حضورهم  في كل المنابر والاجتماعات  .......حرام عليكم ....   هذا ما وصلنا اليه. وكفانا من التملص من المسؤولية  و اتهامات البلدية وديوان التطهير...المتساكن ...والشعب التونسي المسكين  اش عمل ....مرمطوه وشتتوه و همشتوه .....و اليكم ما يعيشه اهالي ومتساكني  نهج الباشا  اليوم في قلب العاصمة...  تونس  9/5/2016  .......	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13165824_1761150177462685_7534872204598869555_n.jpg?oh=c0c47f384c80f65869e117a6fb86696f&oe=5A5BDF81	https://scontent.xx.fbcdn.net/v/t1.0-9/13165824_1761150177462685_7534872204598869555_n.jpg?oh=91499ceeaa844a179de3222b9ba484ad&oe=5A1511EA	https://www.facebook.com/photo.php?fbid=1761150177462685&set=gm.1189456497733882&type=3	facebook.com	2016-05-09T23:12:54+0000	1462835574	2016-05-10 01:12:54	13	6	14	17	37	6	4	2	2	0	13	0	0	0	0	1	0	tunis
status	post_user_1008279892518211	1008279892518211_1188397837839748	https://www.facebook.com/1008279892518211/posts/1188397837839748	Prochainement se tiendra en Tunisie un Congrès international autour du thème : « Les républiques bananières : origines  facteurs de développement  apothéose ! Etude de cas : la Tunisie « Je voudrai redire à ceux qui se réjouissent du repentir sincère et de l’humilité soudaine de Slim Chiboub  face au peuple tunisien  que cette attitude murement réfléchie va encourager une longue liste de repentis :  Ben Ali et Leila  les Trabelsi dans toute leur médiocrité diversifiée  Sakhr El Materi qui a nous déjà annoncé qu’il a solidement posé ses jalons de soumission à Ennahdha.  Je voudrai aussi leur dire que cette amnistie va aussi concerner les repentis de Nahdha : Rafik Bouchelaka et son milliard détourné  Larayedh père et fils  El Bhiri et Samir Dilou et j’en oublie... Plus personne ne pourra intenter un procès contre ces personnes qui nous ont empoisonné la vie pendant des décades. Oubliées les familles jetées à la rue du quartier des Bratel de La Goulette ! Oubliés les terrains spoliés « légalement » ! Oubliés la main mise sur les entreprises et banques les plus en vue ! Oubliés les appels d’offres falsifiés et les dessous de table raflés !  Le porte parole de l’IVD a bien précisé que la teneur des dossiers des repentis serait gardée au secret car contenant des données personnelles !!!! Il oublie que ces données personnelles concernent tout un peuple qui a le droit de savoir  Il oublie la nouvelle loi organique n° 2016-22 du 24 mars 1016 relative à l’accès à l information  Il oublie les peines de milliers de tunisiens terrorisés par les ben Ali et Trabelsi pendant des décennies  Il oublie qu’avant toute réconciliation il est nécessaire de comprendre les rouages  de les démanteler et de juger ceux qui en ont été les initiateurs  Il oublie que ces repentis ont bien pris soin de déposer toute leur véritable fortune à l’étranger et que aucun centime de ces sommes faramineuses ne fera partie de leur repentance et ne reviendra au pays  Il oublie Chawki Tabib qui se démène avec ses dossiers de corruption !  Nous vivons une situation « particulière » nous dira t-on !  Ce ne sont que quelques « exceptions » et la loi sera appliquée à tous après cette belle réconciliation nationale ! Sauf que chez nous l’exception devient la règle et la LOI est toujours bafouée ! Souriez vous êtes bien dans une république bananière d’exception ! إن كنت تعلم فتلك مصيبة و إن كنت لا تعلم فالمصيبة أعظم					2016-05-08T08:39:05+0000	1462696745	2016-05-08 10:39:05	44	16	49	31	96	13	9	4	13	0	43	1	0	0	2	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1188663141146551	https://www.facebook.com/1008279892518211/posts/1188663141146551	Voiture de docteur à nabeul	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13133132_10208251893648761_2128678215722062948_n.jpg?oh=266c44bb4cf350d2b8d4d7a83d82fd9e&oe=5A40F371	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13133132_10208251893648761_2128678215722062948_n.jpg?oh=50034e949d11c22cb8b0deed98ab0e6a&oe=5A5EE605	https://www.facebook.com/photo.php?fbid=10208251893648761&set=gm.1188663141146551&type=3	facebook.com	2016-05-08T17:08:31+0000	1462727311	2016-05-08 19:08:31	53	67	72	22	161	66	35	31	83	0	52	0	2	4	0	13	0	nabeul
link	post_user_1008279892518211	1008279892518211_1188423134503885	https://www.facebook.com/1008279892518211/posts/1188423134503885	bonjour la tunisie tunis élue par un raciste comme la 10ème ville plus moche sale et pauvre au monde qu en pensez vous? c est vrai qu on rencontre un festival de mocheté urbaine une architecture horrible des poubelles partout des profiteurs.. mais est-ce un record mondial? voici comment on parle de nous dans le monde	https://external.xx.fbcdn.net/safe_image.php?d=AQAj9d3IDqnKWvez&w=130&h=130&url=http%3A%2F%2Fwww.corriere.it%2Fmethode_image%2Fsocialshare%2F2016%2F05%2F07%2F322652b8-1469-11e6-b0b7-529290156e84.jpg&cfs=1&_nc_hash=AQBx-AzrBUMbO4Zx	https://external.xx.fbcdn.net/safe_image.php?d=AQA9q8uC64XylXup&url=http%3A%2F%2Fwww.corriere.it%2Fmethode_image%2Fsocialshare%2F2016%2F05%2F07%2F322652b8-1469-11e6-b0b7-529290156e84.jpg&_nc_hash=AQAV49JCeBkJOsJM	http://www.corriere.it/cronache/cards/da-macao-casablanca-ecco-citta-piu-brutte-mondo-che-non-ti-aspetti/abu-dhabi-dubai-emirati-arabi-uniti.shtml	corriere.it	2016-05-08T10:00:19+0000	1462701619	2016-05-08 12:00:19	8	9	9	0	18	9	9	0	13	0	8	1	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1188512481161617	https://www.facebook.com/1008279892518211/posts/1188512481161617	Leila Maamer shared ‎Gafsa Today  قفصة اليوم‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13176594_1096788783696483_582682867_n.jpg?oh=9bc2667695180593672077d70dd17eec&oe=5A44313A	https://scontent.xx.fbcdn.net/v/t15.0-10/13176594_1096788783696483_582682867_n.jpg?oh=bceff9c79661f9e9e976ce8b9c304431&oe=5A45EE0F	https://www.facebook.com/Gafsa2day/videos/1096788160363212/	facebook.com	2016-05-08T12:43:09+0000	1462711389	2016-05-08 14:43:09	10	2	11	0	13	2	2	0	0	0	9	1	0	0	0	0	0	gafsa
photo	post_user_1008279892518211	1008279892518211_1188108164535382	https://www.facebook.com/1008279892518211/posts/1188108164535382	هذي هي تونس و هذي الانانية السيد يحط كرهبتو وين يحب و كيما يحب و ما يهمو في حد و انتي بش ترجع chariot لازمك تعمل الدورة و تصب عليك الشتاء بش سيادتو يحط كرهبتو.  ابتسم انك في تونس :(	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13165975_783496505119513_6357749305429356777_n.jpg?oh=5861b54e8cabaca96f95517199d3ec0b&oe=5A45FA4B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13165975_783496505119513_6357749305429356777_n.jpg?oh=eebc7cddf10bc3ff365f3766967f53dc&oe=5A1627B4	https://www.facebook.com/photo.php?fbid=783496505119513&set=gm.1188108164535382&type=3	facebook.com	2016-05-07T20:51:20+0000	1462654280	2016-05-07 22:51:20	28	25	48	51	124	24	12	12	31	0	28	1	1	0	2	16	0	tunis
photo	post_user_1008279892518211	1008279892518211_1187847937894738	https://www.facebook.com/1008279892518211/posts/1187847937894738	سفارة مصر بتونس.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13139333_10207141360235902_4550653194639669275_n.jpg?oh=bca334e647a8560510cb70972f58132b&oe=5A4894B5	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13139333_10207141360235902_4550653194639669275_n.jpg?oh=ec8366f313140e109611fa2c0d7f2377&oe=5A1240C1	https://www.facebook.com/photo.php?fbid=10207141360235902&set=gm.1187847937894738&type=3	facebook.com	2016-05-07T12:48:46+0000	1462625326	2016-05-07 14:48:46	9	14	11	0	25	14	14	0	3	0	8	0	0	0	0	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1187420861270779	https://www.facebook.com/1008279892518211/posts/1187420861270779	مانيش نعمل في البوبليسيتي للمسلسل التركي  قلوب الرمان  اما انبه فيكم الي يشق كياس شارع محمد الخامس في العاصمه  كان ما يردش بالو. اللوحه اﻻشهاريه موضوعه في الترتوار واطيه تحجب الرؤيا و  تخلي المترجل يتفرك. كي قلوب الرمان لا قدر الله. بلديه تونس مدعوه لفرض رفع العلامات فوق لعدم حجب الرؤيا.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13118843_10209755062300034_5563287842807202053_n.jpg?oh=43c56a053c1765d3494673e11191ccd8&oe=5A580F29	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13118843_10209755062300034_5563287842807202053_n.jpg?oh=b84b5fa82377c306a1563e41b65a13f9&oe=5A5DF324	https://www.facebook.com/photo.php?fbid=10209755062300034&set=gm.1187420861270779&type=3	facebook.com	2016-05-06T19:07:34+0000	1462561654	2016-05-06 21:07:34	17	5	19	1	25	5	5	0	2	0	16	0	0	0	0	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1187120227967509	https://www.facebook.com/1008279892518211/posts/1187120227967509	CENTRE URBAIN NORD TUNIS  Gravats de chantier à meme la chaussée  Et toujours l impunité à ces criminels   #winou_etrottoir_tunis	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13177916_10154156454164666_7585598574964710780_n.jpg?oh=05a26553ddfd11416d0992bdc09278e2&oe=5A60AEAC	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13177916_10154156454164666_7585598574964710780_n.jpg?oh=fd4c8eda24ad050f13fb2bda92526e37&oe=5A48DCD8	https://www.facebook.com/photo.php?fbid=10154156454164666&set=gm.1187120227967509&type=3	facebook.com	2016-05-06T07:54:51+0000	1462521291	2016-05-06 09:54:51	18	5	25	12	42	5	5	0	1	0	18	0	0	0	0	7	0	tunis
photo	post_user_1008279892518211	1008279892518211_1187277004618498	https://www.facebook.com/1008279892518211/posts/1187277004618498	répondez selon le code de la route tunisien svp !!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13139157_10209154341401777_6333790566541988271_n.jpg?oh=277b9b7ab1c76b67c999851830dd7611&oe=5A5305CC	https://scontent.xx.fbcdn.net/v/t1.0-9/13139157_10209154341401777_6333790566541988271_n.jpg?oh=67ee9e160b0adfc77301c38fa6390c5b&oe=5A44AD2A	https://www.facebook.com/photo.php?fbid=10209154341401777&set=gm.1187277004618498&type=3	facebook.com	2016-05-06T14:33:39+0000	1462545219	2016-05-06 16:33:39	4	7	6	0	13	7	5	2	13	0	3	1	0	1	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1187135854632613	https://www.facebook.com/1008279892518211/posts/1187135854632613	Naoufel Fadhlaoui shared ‎بلدية أريانة‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13151946_1152519478114284_504226566056453906_n.jpg?oh=16fc8d03ac52582fef23f28776bd5634&oe=5A54813C	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13151946_1152519478114284_504226566056453906_n.jpg?oh=29e11aaa3a8018cdfe9f192e8815759f&oe=5A512EFD	https://www.facebook.com/CommuneAriana/photos/a.188557311177177.44166.188515211181387/1152519478114284/?type=3	facebook.com	2016-05-06T08:42:36+0000	1462524156	2016-05-06 10:42:36	15	7	16	0	23	7	6	1	1	0	15	1	0	0	0	0	0	ariana
photo	post_user_1008279892518211	1008279892518211_1186636168015915	https://www.facebook.com/1008279892518211/posts/1186636168015915	Jaafer ariana	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13178562_1726359634274671_7617031863395126505_n.jpg?oh=da55de810f81df6c96534ff23c452fcc&oe=5A132D56	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13178562_1726359634274671_7617031863395126505_n.jpg?oh=895b7487e778ea5a7e5256fc0ab1c5b0&oe=5A5FF543	https://www.facebook.com/photo.php?fbid=1726359634274671&set=gm.1186636168015915&type=3	facebook.com	2016-05-05T12:16:43+0000	1462450603	2016-05-05 14:16:43	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	ariana
link	post_user_1008279892518211	1008279892518211_1186634368016095	https://www.facebook.com/1008279892518211/posts/1186634368016095	Mon article sur un remarquable palais beylical du XIXe siècle  beau monument tunisien aux notables collections  notamment des peintures et des trônes  qui  malgré l importance de son architecture et de ses œuvres d art  n est ni convenablement restauré  ni mis en valeur... 	https://external.xx.fbcdn.net/safe_image.php?d=AQAQHM2c19kbnXYb&w=130&h=130&url=http%3A%2F%2Ftunisiens-de-france.com%2Fwp-content%2Fuploads%2F2016%2F05%2Fpalais_ksar_said_0.jpg&cfs=1&_nc_hash=AQDfoGaQJfl1zS_I	https://external.xx.fbcdn.net/safe_image.php?d=AQDJVwOJoMvKrFc0&url=http%3A%2F%2Ftunisiens-de-france.com%2Fwp-content%2Fuploads%2F2016%2F05%2Fpalais_ksar_said_0.jpg&_nc_hash=AQCZdi1RBmwWo4dK	http://tunisiens-de-france.com/le-palais-de-ksar-said-un-musee-ne-voyant-pas-le-jour/	tunisiens-de-france.com	2016-05-05T12:11:23+0000	1462450283	2016-05-05 14:11:23	5	0	8	0	8	0	0	0	0	0	5	0	0	0	2	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1185533804792818	https://www.facebook.com/1008279892518211/posts/1185533804792818	Cette ferraille occupe le trottoir de l avenue singor à sousse depuis des mois.. !!!! 😵	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13087476_10205664802569855_6752455131516904888_n.jpg?oh=4c8dd83bc5baa90e5d4b2d4f7127f36b&oe=5A51FA4A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13087476_10205664802569855_6752455131516904888_n.jpg?oh=52089094e24392a7d1918dffc6c96980&oe=5A54DA47	https://www.facebook.com/photo.php?fbid=10205664802569855&set=gm.1185533804792818&type=3	facebook.com	2016-05-03T14:15:13+0000	1462284913	2016-05-03 16:15:13	14	9	18	7	34	8	6	2	6	0	14	0	0	0	0	4	0	sousse
photo	post_user_1008279892518211	1008279892518211_1185920718087460	https://www.facebook.com/1008279892518211/posts/1185920718087460	kayyes naassen 7ala mozriya b atam ma3na l kelma nasbin pas seulement fou9 trottoir mais fl kayes zeda .. wileyet ben arous t9oul mafamch baladiya jemlaa ..partagez svp	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13139098_221511178230375_7086565117873572649_n.jpg?oh=e736b5d15975679edd26c720605b79ad&oe=5A15071E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13139098_221511178230375_7086565117873572649_n.jpg?oh=deef496e8d0678a88ae0ab7ffbef0a24&oe=5A5F1DE1	https://www.facebook.com/photo.php?fbid=221511178230375&set=gm.1185920728087459&type=3	facebook.com	2016-05-04T06:25:08+0000	1462343108	2016-05-04 08:25:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	benArous
photo	post_user_1008279892518211	1008279892518211_1185374074808791	https://www.facebook.com/1008279892518211/posts/1185374074808791	Nedra Khedder shared ‎تونسي‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13087545_1732605190313571_1072636081658853732_n.jpg?oh=ce2f99ecf85c09ee5e785c2942c2dfa9&oe=5A53D56A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13087545_1732605190313571_1072636081658853732_n.jpg?oh=fcba75ec665ae3f4a0932a7ed9bb9503&oe=5A5F357F	https://www.facebook.com/tounsi.hhh/photos/a.1465631327010960.1073741829.1443360019238091/1732605190313571/?type=3	facebook.com	2016-05-03T06:29:51+0000	1462256991	2016-05-03 08:29:51	50	8	56	0	64	6	6	0	3	0	48	1	0	5	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1185638288115703	https://www.facebook.com/1008279892518211/posts/1185638288115703	A 58 Dt seulement!!!! Profitez 1000 cartes de visite recto verso avec pelliculage mat a 58 dt seulement Papier couché mat 350 gm  Pelliculage mat double face Impression offset Quadri 2ou 4 coins arrondi gratuit Conception gratuite Cartes de prestige  Réservez vos cartes dé maintenant Imprimerie Alpha 26  Rue Ahmed Tlili  Centre Zarrouk  Rez de Chaussé Bureau N°2 - Tunis - Centre ville à proximité d Avenue de Carthage  Tel : + (216) 58.318.242 GSM: 98.639.333 // 24.299.789  E_mail: alpha.print.tn@gmail.com  ?#?imprimerie? ?#?impresion_cartes_de_visite? ?#?carte_visite? ?#?print? ?#?alphaprint? ?#?promotion? ?#?offre? ?#?remise? ?#?imprimerie_tunisie? ?#?tunis? ?#?tunisie? ?#?impression_offset? ?#?1000_carte_visite_a_58_dt? ?#?affaire? ?#?tunisia? ?#?achat? ?#?vente? ?#?impression? ?#Conception_Graphique ?#Papier_Entête #Impression_Enveloppes #Affiches #Flyers #Carnet_NCR #Bloc_Notes #Étiquettes_Produits #Portes_Documents #Dépliants #Catalogues #Calendriers #impression_numérique #bache #venyl #impression_grand_format  https://web.facebook.com/imdesigner1234/posts/222873201426759?pnref=story	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13087746_222873054760107_5066730565077245775_n.jpg?oh=a27f6bb7737602ff92feaf7e4d982296&oe=5A1782FC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13087746_222873054760107_5066730565077245775_n.jpg?oh=a579d4e35e59ab520e07ce54797b85ab&oe=5A464C03	https://www.facebook.com/imdesigner1234/photos/a.220620798318666.1073741827.220620734985339/222873054760107/?type=3	facebook.com	2016-05-03T18:04:05+0000	1462298645	2016-05-03 20:04:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1185621678117364	https://www.facebook.com/1008279892518211/posts/1185621678117364	le tunisien te fatigue l esprit! ou est la forêt bande de destructeurs !! entre travaux constructions et civisme la forêt a complètement disparu! et dire que l hôpital a été construit y a des années spécialement pour l air pour et la forêt. idha 3orribat 5orribat zayed. pour nous faire plaisir ils nous remplaceront la forêt par 4 palmiers de chatt ejjrid	https://external.xx.fbcdn.net/safe_image.php?d=AQBKAa4nDkJlEu_k&w=130&h=130&url=http%3A%2F%2Fwww.ifm.tn%2Fuploads%2Fcontent%2Fthumbnails%2F1462280392_article.png&cfs=1&_nc_hash=AQC2ck29e5IOYXSs	https://external.xx.fbcdn.net/safe_image.php?d=AQCRTc3ynHZlOQOp&url=http%3A%2F%2Fwww.ifm.tn%2Fuploads%2Fcontent%2Fthumbnails%2F1462280392_article.png&_nc_hash=AQApqSYnvpNJaTP5	http://www.ifm.tn/fr/17263/بداية-من-الغد-تحويل-حركة-المرور-لإتمام-أشغال-محول-محمود-الماطري-بأريانة.html	ifm.tn	2016-05-03T17:29:31+0000	1462296571	2016-05-03 19:29:31	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1185452421467623	https://www.facebook.com/1008279892518211/posts/1185452421467623	محطة المترو أريانة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13103336_1726959857588730_6160291005111696472_n.jpg?oh=71f7d94a675b8f847c8f8ded0bf1ea62&oe=5A48459F	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13103336_1726959857588730_6160291005111696472_n.jpg?oh=d5c33de5f1ba7465d38a62a40ec9f654&oe=5A5DE68A	https://www.facebook.com/photo.php?fbid=1726959857588730&set=gm.1185452421467623&type=3	facebook.com	2016-05-03T10:45:23+0000	1462272323	2016-05-03 12:45:23	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	ariana
