type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1134532069892992	https://www.facebook.com/1008279892518211/posts/1134532069892992	https://www.facebook.com/chedlia.debbabibejaoui/posts/816439015060151	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10998665_832499926806171_3218599497648625844_n.jpg?oh=ec9c93106ec66a6b2cdf151cc0eff43a&oe=5A16AD1B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/10998665_832499926806171_3218599497648625844_n.jpg?oh=fb3c72019e3c2e3d0f09832cdead4211&oe=5A5367E4	https://www.facebook.com/145189922203845/photos/a.145209278868576.27277.145189922203845/832499926806171/?type=3	facebook.com	2016-02-20T17:49:55+0000	1455990595	2016-02-20 18:49:55	48	7	48	0	55	7	7	0	2	0	48	0	0	0	0	0	0	beja
video	post_user_1008279892518211	1008279892518211_1135185656494300	https://www.facebook.com/1008279892518211/posts/1135185656494300	هام جدا ************ هام جدا************* هام جدا************* هام جدا *********************************************************** تتابعون برنامج احلام كامرجي نقطة استفهام على قناة التونسية ابتداءا من يوم الثلاثاء القادم على الساعة التاسعة الا ربع ( مساءا)  برنامج هام سيطرح مواضيع هامة وحساسة  ستفضح عديد الخيانات و المؤامرات و يرفع عدة التباسات	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12672219_875686169195714_1054464257_n.jpg?oh=8ecbcca8b264a47fb79db4b4ff067199&oe=5A51F5FC	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12672219_875686169195714_1054464257_n.jpg?oh=a6514b9c5294500815d62a3e56feeda5&oe=5A439280	https://www.facebook.com/TunisnaTV.Officielle/videos/875681072529557/	facebook.com	2016-02-21T21:47:18+0000	1456091238	2016-02-21 22:47:18	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1134416139904585	https://www.facebook.com/1008279892518211/posts/1134416139904585	Rafik Al Falah shared ‎بلدية أريانة‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12003227_1097777570255142_1491489052664145767_n.jpg?oh=01fc45e3e63fd0713b2e608992e5eea5&oe=5A4EF3A6	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/12003227_1097777570255142_1491489052664145767_n.jpg?oh=14c0fa095cf8d4fd176f163ac6bd9051&oe=5A60F0DA	https://www.facebook.com/CommuneAriana/photos/a.188557311177177.44166.188515211181387/1097777570255142/?type=3	facebook.com	2016-02-20T13:38:25+0000	1455975505	2016-02-20 14:38:25	93	10	93	0	103	9	9	0	7	0	90	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1133795413299991	https://www.facebook.com/1008279892518211/posts/1133795413299991	Le trottoir existe dans plusieurs villes tunisiennes MAIS certains référent marcher sur les routes............une explication?					2016-02-19T10:32:58+0000	1455877978	2016-02-19 11:32:58	8	21	8	0	29	21	19	2	26	0	8	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1134004133279119	https://www.facebook.com/1008279892518211/posts/1134004133279119	Mondher Zouiouich shared ‎الحملة الوطنية على فساد الادارة بالبلاد التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12474641_896612727124315_156720775_n.jpg?oh=fbd667f624465fbfe8cc0d35e96767b0&oe=5A4FBFCA	https://scontent.xx.fbcdn.net/v/t15.0-10/12474641_896612727124315_156720775_n.jpg?oh=ca04c0a2b2d707b1a6ec737f3614b481&oe=5A4EC0DE	https://www.facebook.com/voiture.administration.corruption/videos/896612573790997/	facebook.com	2016-02-19T18:00:21+0000	1455904821	2016-02-19 19:00:21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1132803666732499	https://www.facebook.com/1008279892518211/posts/1132803666732499	إلى سيد رئيس مجلس الشعب    و بعد الإطلاع على مشروع القانون الأساسي للإنتخابات المحلية، فإن جمعية  معماريون... مواطنون... : -        ترى في هذا المشروع انحرافا واضحا عن روح و فلسفة دستور الجمهورية الثانية و خصوصا فصليه 131 و 139 و الذين يؤسس أولهما  لمكونات اللامركزية المتمثلة في الجماعات المحلية   و ثانيهما  لآليات الديمقراطية التشاركية و مبادئ الحوكمة المفتوحة، الضامنة لأوسع إسهام للمواطنين و المجتمع المدني في تحديد منوال التنمية  و هو ما لا يمكن تحقيقه بمنوال الإقتراع على القوائم التي يجهل الناخبون الشخصيات المكونة لها و يجعل من النواب مدينين بالفضل للأحزاب التي رشحتهم و ليس للناخبين الذين صوتوا لهم. -        تستنكر تواطؤ بعض مكونات المشهد السياسي التي لم تنخرط في مناهضة المشروع إلا لما استشفت مصادرة نصيبها من  الكعكة  ولاسيما بموجب الفصل 85 ، مركزتا اهتمامها على الهيمنة المرتقبة لحزبين إثنين، متهمتا اياهما بصياغة هذا المخطط ومتناسيتا، ولو بالتعريج، هضم حقوق المواطنين الذين يفترض أنهم يبحثون عن تمثيل مصالحهم.  وفي هذا السياق لم يصدم أحد أن رؤساء الدوائر البلدية سيكونون معينين (مثل زمن خلناه انقضى) من طرف المجلس ورئيسه (الفصلين 248 & 249 من مجلة الجماعات المحلية) والذي ستكون أغلبيته (50 زائد 1) للقائمة الأولى مهما كانت نسبة تمثيليتها وأمام هذا الانحراف المبني على مؤامرة ان أردنا سوء النية، أو انعدام الخبرة ان أردنا حسنها، من الحكومة والإدارة والأحزاب وعدد من مكونات المجتمع المدني المساندة أو المسنودة بمجموعة من اللوبيات، تعبر جمعية  معماريون... مواطنون...  عن عزمها التصدي ومقاومة هذه الانحرافات التي ستؤدي حتما إلى سلب المواطنين مواطنتهم وتكريس وضعيتهم كأفراد خاضعين للحاكم لا كفاعلين مجتمعيين. ومن أجل هده الغاية نعول على حضرتكم لتنبيه كافة نواب المجلس إلى خطورة مشروع القانون هذا  و ما سينجر عنه من عواقب إذا لم تقع مراجعته. و بهذه المراسلة نكون كجمعية مدنيه قد بررنا ذمتنا بالكامل. و في الأخير تفضلوا بقبول أفضل التحية والسلام . رئيس الجمعية إلياس بن لاغا	https://scontent.xx.fbcdn.net/v/l/t1.0-0/s130x130/12729349_1008449169237384_2631625102116335349_n.jpg?oh=c48f90ca450df11fc1e590d8af437991&oe=5A4F1488	https://scontent.xx.fbcdn.net/v/l/t1.0-9/s720x720/12729349_1008449169237384_2631625102116335349_n.jpg?oh=fe6b55619312e70c4c5cb5e911cdc006&oe=5A15FD9D	https://www.facebook.com/architectescitoyens/photos/a.668794573202847.1073741828.668786113203693/1008449169237384/?type=3	facebook.com	2016-02-17T15:10:10+0000	1455721810	2016-02-17 16:10:10	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	kef
video	post_user_1008279892518211	1008279892518211_1131902316822634	https://www.facebook.com/1008279892518211/posts/1131902316822634	النشيد الرسمي التونسي بالمزود برطاجيها عندك هههههههه	https://external.xx.fbcdn.net/safe_image.php?d=AQC9buyB4rgMOo7t&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F9SGXil6klJ8%2Fmaxresdefault.jpg&cfs=1&_nc_hash=AQAcgDCEJa1p4Gp3	https://external.xx.fbcdn.net/safe_image.php?d=AQCaO5A7_T_xdMHX&w=1280&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F9SGXil6klJ8%2Fmaxresdefault.jpg&crop&_nc_hash=AQDG7scK1zrfColY	https://www.youtube.com/watch?v=9SGXil6klJ8	youtube.com	2016-02-15T21:36:07+0000	1455572167	2016-02-15 22:36:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1129419520404247	https://www.facebook.com/1008279892518211/posts/1129419520404247	Une jeune tunisienne Loubna à Paris:	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12672214_935150573265300_591963292_n.jpg?oh=2ba6268c3351d6755c399a163b679082&oe=5A60B209	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12672214_935150573265300_591963292_n.jpg?oh=31e62a8ee0156cadceb753b4c2af9650&oe=5A434513	https://www.facebook.com/991801384227452/videos/1005977869476470	facebook.com	2016-02-11T12:25:12+0000	1455193512	2016-02-11 13:25:12	9	11	9	6	26	11	5	6	6	0	8	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1129976533681879	https://www.facebook.com/1008279892518211/posts/1129976533681879	Passifs sont les partis politiques tunisiens  passive est la société civile  alors que les annonces de  bombardements  otan se répètent  et menacent nos frontières  notre voisin le plus proche  aucune réaction  aucune mobilisation					2016-02-12T11:17:10+0000	1455275830	2016-02-12 12:17:10	2	2	2	0	4	2	2	0	0	0	2	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1131599610186238	https://www.facebook.com/1008279892518211/posts/1131599610186238	سارع بالتسجيل لدورة مارس للتكوين في مجال التجارة الدولية (الأماكن محدودة) الجديد في تونس مركز التكوين الخاص   Ideal Pro   يوفر أحسن تكوين في التجارة الدولية: الديوانة، اللوجستيك، النقل البحري،النقل الجوي ، تقنيات وإجراءات الجمارك ، وعمليات التصدير / التوريد، شروط التجارة الدولية والنقل ونظام المعلومات.. (Commerce international   Douane et Transit) ==> كل هذا في تكوين واحد مهما كان مستواك التعليمي : بكالوريا، دون البكالوريا، تقني، إجازة، ماجستير.. مركز مرخص من طرف وزارة التكوين المهني و التشغيل  ******************************************** ==> مدة التكوين : 2 شهر  (cours accéléré) ==> السعر الإجمالي: 300 دينارا (الأماكن محدودة جدّا) ==> إمكانية الدفع علي قسطين  ==> للمزيد من المعلومات او التسجيل الإتصال بالأرقام التالية: 28.495.413 // 53.025.599 العنوان : 31 شارع منجي سليم - باردو - تونس - بالقرب من محطة المترو https://web.facebook.com/IdealProFormation	https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/12241537_948490361890771_7166928553621429244_n.jpg?oh=a3814f8a44beed8654541c88954f4fea&oe=5A162096	https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/12241537_948490361890771_7166928553621429244_n.jpg?oh=a3814f8a44beed8654541c88954f4fea&oe=5A162096	https://www.facebook.com/IdealProFormation/	facebook.com	2016-02-15T08:50:08+0000	1455526208	2016-02-15 09:50:08	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1130677183611814	https://www.facebook.com/1008279892518211/posts/1130677183611814	تفاقمت مشكلة النفايات في تونس بتراكمها في كل مكان خاصة بالوسط الحضري، كما شهدت المدة الأخيرة ارتفاعا محسوسا، بحيث عرفت هذه الظاهرة توسعا رهيبا، إذ أصبحت القمامات والنفايات تعم شوارع وأحياء البلاد عبر مختلف مناطقها.  أين هي الشوارع التي لطالما حلمنا وأردنا التباهي بأزقتها النظيفة وجمالها ونقاوة محيطها البيئي، كما لقبت بتونس الخضراء؟ فأين بات الأخضر إذ السواد يغزو كل مناطقها بسبب القاذورات وأكوام الأوساخ؟أين تذهب تجد القمامة!!! فالعائلات التونسية لم تعد تجد أماكن تقضي فيها أيام الراحة دون رؤية مشهد أكوام القاذورات متناثرة في كل مكان، إذ أصبحت تغطي كل الأرصفة والمساحات فحتى الراجلين لا يجدون مكانا للسير في ممرات بعض الشوارع، كما جعلت الزائر لها يتحسر وهو يتجول في أحيائها وأزقتها، كما أنه يتأسف عن الحالة التي آل إليها هذا البلد الذي لطالما صنف من بين البلدان السياحية الراقية.  كما أن هناك بعض المواطنين لا يبالون بهذا الوضع ولا يهمهم إن عاشوا وسط النفايات، بما أنهم اعتادوا رمي أوساخهم من نوافذ السيارات أو من شرفات المنازل. فقد صنعت هذه الأوساخ أحجام وألوان كل زاوية من زوايا الأحياء السكنية والأزقة، إلى جانب هذا أصبحت هذه الأماكن القذرة ملجأ للقطط والكلاب الضالة كما ساهمت في انتشار وتكاثر الحشرات والناموس وكذا الجرذان والفئران. وهنا أريد التوضيح أن العديد من التونسيين وخاصة المتفاعلين معنا في هذه المجموعة أو غيرها قد عبروا عن استياءهم من هذا الوضع الذي أصبح ظاهرة قائمة بذاتها، وتخوفهم الشديد من الأمراض التي قد تسببها هذه الأوساخ، فالعديد من الناس يجهلون الخطورة التي قد تسببها النفايات والأوساخ على حياتهم، فهي تعد مصدرا للميكروبات بمختلف أنواعها كالفيروسات التي تمثل سبب أغلب أنواع السرطانات كسرطان بوكرية واللوسيميا( لطف عليكم.)..بالإضافة إلى الأمراض المعدية المميتة مثل السل، الكوليرا والتفويد.و.تعد أيضا مصدرا للجراثيم التي تشكل خطرا كبيرا على حياة الإنسان فهي بمثابة عدو للإنسان، فهذه الجراثيم تأخذ أنواعا مختلفة كما أنها تسبب أمراضا خطيرة ولتفاديها يجب على كل واحد أن يحمي نفسه وذلك بالقضاء على الأوساخ المنتشرة من حوله.وهنا يجب تفعيل حملات النظافة الدورية والتشجيع عليها بشتى الوسائل. ونلفت الإنتباه لدور عمال النظافة والبلديات خاصة فرغم المجهودات التي يقوم بها عمال النظافة على مستوى البلديات المتمثلة في كنس الطرقات والشوارع، بالإضافة إلى الشاحنات التي تمر لحمل النفايات، لكن يبقى هذا غير كافٍ كون الشوارع لازالت تعرف تدهورا كبيرا في مجال النظافة يظهر ذلك في صورة القمامات التي نراها مكدسة لأوقات طويلة على مستوى المفرغات، وهذا يرجع إلى التنظيف غير المنتظم والمداومة غير اليومية للأحياء والشوارع، فرغم قيام عمال النظافة بعملية جمع النفايات إلا أن ذلك لا يتم بشكل كلي، وفي بعض الأحيان يطول غياب أعوان النظافة لمدة أسبوع أو أكثر ولكم أن تتصوروا الشكل الذي تكون عليه الأحياء والشوارع دون أن ننسى الروائح الكريهة التي تبعثها، الأمر الذي بات يشكل خطرا على صحة وسلامة السكان. لهذا يلجأ المواطنون إلى حرق تلك النفايات والتخلص من الأوساخ التي تشوه منظر تلك المناطق وجمالها، لكن هذا لا يعتبر حلا دائما للمشكلة فقد تترتب عنه مشاكل أخرى فالدخان المتصاعد من مرمى النفايات يصل إلى المنازل ويسبّب أمراضا خاصة لشريحة الأطفال وكبار السن. وأخيرا وليس آخرا يعد المواطن المسؤول الأول عما آلت إليه الأوضاع، فهو يخرج النفايات المنزلية في كل وقت متجاهلا الفترة التي حدّدتها البلدية وبما انه ليس هناك رقابة ولا قانون يعاقب على ذلك فمن يمنعه عن ذلك؟ لهذا السبب تبقى أكياس القمامات ملقاة على الأرصفة والطرقات لأوقات طويلة، إلى الجانب التصرفات غير اللبقة التي يقوم بها بعض المواطنين والتي تكمن في رمي القمامة من شرفات المنازل إلى الطريق العام دون خوف ولا خجل ولا يهمهم إن سقطت على رأس أحدهم أو تمزق الكيس وتبعثر ما بداخله.					2016-02-13T16:14:23+0000	1455380063	2016-02-13 17:14:23	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1129474880398711	https://www.facebook.com/1008279892518211/posts/1129474880398711	Quoique le verbe démolir est à exclure et bannir de notre langage  on ne peut dans certains cas que s en réjouir .. Et oui  on se réjouit ce matin à la vue d une grande machine à démolir s attaquer à des constructions anarchiques à la sortie de la cité ennasr vers Ariana .. Restaurant et autres petits commerces bâtis sur un terrain municipal (bonjour la corruption) ainsi que clôtures élargissant des terrains privés sur le compte de la route publique !!! il vaut mieux tard que jamais  gardons espoir et croyons qu il y a de vrais soldats à l ombre pour veiller sur ce pays et sa prospérité .. Parce que il paraît que .. التونسي يمهل يمهل يمهل .. ولكن لا يهمل	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12742381_1697249410491537_7172155347183904894_n.jpg?oh=acbb050e7522a73ae3a995ed5d9f30a9&oe=5A44F5A4	https://scontent.xx.fbcdn.net/v/t1.0-0/p552x414/12742381_1697249410491537_7172155347183904894_n.jpg?oh=a9fb9cd6359785fdd650b9f05d2fbc21&oe=5A56D26B	https://www.facebook.com/photo.php?fbid=1697249410491537&set=gm.1129474880398711&type=3	facebook.com	2016-02-11T14:15:07+0000	1455200107	2016-02-11 15:15:07	17	5	17	5	27	5	4	1	1	0	16	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1129444633735069	https://www.facebook.com/1008279892518211/posts/1129444633735069	إمرأة تونسية من ولاية المهدية تصلح الرصيف !! الف تحية لهاته المرأة و الى حراير تونس!!	https://scontent.xx.fbcdn.net/v/t1.0-0/q82/p130x130/12734140_878305298952349_8097447495959949116_n.jpg?oh=f84546ab5fb6f1bf874df6f0de16354d&oe=5A54ABB9	https://scontent.xx.fbcdn.net/v/t1.0-9/12734140_878305298952349_8097447495959949116_n.jpg?oh=27dd263136507cde58540ea8c6f2c74e&oe=5A5780C8	https://www.facebook.com/photo.php?fbid=878305298952349&set=gm.1129444633735069&type=3	facebook.com	2016-02-11T12:54:35+0000	1455195275	2016-02-11 13:54:35	126	7	126	84	217	6	6	0	4	0	123	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1129396317073234	https://www.facebook.com/1008279892518211/posts/1129396317073234	4100 hectares je vous laisse penser ce que ça représente comme surface en trottoir!!  L’Etat tunisien désintéressé  par le gigantesque projet de la « Khomsa » à Korbous ! (Photos)	https://scontent.xx.fbcdn.net/v/t45.1600-4/c25.0.130.130/p130x130/12521057_6038359167087_1797446470_n.png?oh=bf5d748e43dc3ecfcf0f6c7ac5255c4b&oe=5A176C8F	https://scontent.xx.fbcdn.net/v/t45.1600-4/12521057_6038359167087_1797446470_n.png?oh=f822253a00fd938dac5079a5d4001437&oe=5A41ED45	http://highlights.com.tn/letat-tunisien-desinteresse-par-le-gigantesque-projet-de-la-khomsa-a-korbous-photos/	highlights.com.tn	2016-02-11T11:09:38+0000	1455188978	2016-02-11 12:09:38	9	20	9	0	29	15	8	7	29	0	9	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1129556100390589	https://www.facebook.com/1008279892518211/posts/1129556100390589	Ancien siege de la gouvernorat de sfax  un Chefs-d œuvre en péril  ce bâtiment mérite-t-il vraiment d être classé au patrimoine mondial ?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12728767_10201378893232343_2755164909679346031_n.jpg?oh=f25be087afb0df9e85744099e387dbee&oe=5A4A6691	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12728767_10201378893232343_2755164909679346031_n.jpg?oh=22bacf7960fe03c4c5f00b1be81d3e96&oe=5A58119C	https://www.facebook.com/photo.php?fbid=10201378893232343&set=gm.1129556100390589&type=3	facebook.com	2016-02-11T16:52:11+0000	1455209531	2016-02-11 17:52:11	16	2	16	6	24	2	2	0	1	0	15	0	0	0	0	0	0	sfax
photo	post_user_1008279892518211	1008279892518211_1129379387074927	https://www.facebook.com/1008279892518211/posts/1129379387074927	قلت لكم : الفساد لابس تونس من ساسها لرأسها : وما تقوم لها قائمة كان ما تتنحى المسامر المخززة من جميع الإدارات وتنضاف الأمخاخ المسوسة في جميع شرائح المجتمع !!	https://scontent.xx.fbcdn.net/v/t1.0-0/q83/s130x130/12669492_529788257202666_690417219910081170_n.jpg?oh=71b544c8ef92c468866b6c72ff3dde45&oe=5A4F7719	https://scontent.xx.fbcdn.net/v/t1.0-0/q82/p480x480/12669492_529788257202666_690417219910081170_n.jpg?oh=8fb621744b098b8c5342db815be1ae69&oe=5A4533EF	https://www.facebook.com/305792322935595/photos/a.311616615686499.1073741828.305792322935595/529788257202666/?type=3	facebook.com	2016-02-11T10:26:53+0000	1455186413	2016-02-11 11:26:53	37	7	37	0	44	6	6	0	4	0	35	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1129429860403213	https://www.facebook.com/1008279892518211/posts/1129429860403213	في صفاقس... من يحم المناطق المخصصة للمساحات الخضراء من جشع الباندية ....الصورة من شارع الحبيب بورقيبة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12744044_10201378305697655_1607630875695294598_n.jpg?oh=04bd53b2a34ffe4956cbd9576de50f01&oe=5A5ADB99	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12744044_10201378305697655_1607630875695294598_n.jpg?oh=d8ed16b4842d03a1a58bb2f4e2bb9b50&oe=5A45F994	https://www.facebook.com/photo.php?fbid=10201378305697655&set=gm.1129429860403213&type=3	facebook.com	2016-02-11T12:40:15+0000	1455194415	2016-02-11 13:40:15	6	0	6	7	13	0	0	0	0	0	6	0	0	0	0	0	0	sfax
link	post_user_1008279892518211	1008279892518211_1126114190734780	https://www.facebook.com/1008279892518211/posts/1126114190734780	سارع بالتسجيل لدورة مارس للتكوين في مجال التجارة الدولية (الأماكن محدودة) الجديد في تونس مركز التكوين الخاص   Ideal Pro   يوفر أحسن تكوين في التجارة الدولية: الديوانة، اللوجستيك، النقل البحري،النقل الجوي ، تقنيات وإجراءات الجمارك ، وعمليات التصدير / التوريد، شروط التجارة الدولية والنقل ونظام المعلومات.. (Commerce international   Douane et Transit) ==> كل هذا في تكوين واحد مهما كان مستواك التعليمي : بكالوريا، دون البكالوريا، تقني، إجازة، ماجستير.. مركز مرخص من طرف وزارة التكوين المهني و التشغيل  ******************************************** ==> مدة التكوين : 2 شهر  (cours accéléré) ==> السعر الإجمالي: 300 دينارا (الأماكن محدودة جدّا) ==> إمكانية الدفع علي قسطين  ==> للمزيد من المعلومات او التسجيل الإتصال بالأرقام التالية: 28.495.413 // 53.025.599 العنوان : 31 شارع منجي سليم - باردو - تونس - بالقرب من محطة المترو https://web.facebook.com/IdealProFormation	https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/12241537_948490361890771_7166928553621429244_n.jpg?oh=a3814f8a44beed8654541c88954f4fea&oe=5A162096	https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/12241537_948490361890771_7166928553621429244_n.jpg?oh=a3814f8a44beed8654541c88954f4fea&oe=5A162096	https://www.facebook.com/IdealProFormation/	facebook.com	2016-02-05T10:41:23+0000	1454668883	2016-02-05 11:41:23	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1126068917405974	https://www.facebook.com/1008279892518211/posts/1126068917405974	▬▬▬▬▬ WEEK-END SANS SACS PLASTIQUES EN TUNISIE ▬▬▬▬ → Le samedi 27 et dimanche 28 février 2016 événement organisé par le groupe  pour l interdiction des sacs plastiques en Tunisie . /// Tout comme le fait l ile de Djerba  nous invitons tous les tunisiens et amis de la Tunisie  à se regrouper par villes  villages  quartiers pour organiser leur  week-end sans sacs plastiques . Ensemble disons  stop aux sacs plastiques sur tout le territoire tunisien. A vos actions !  Pour participer cliquez sur l icone  Evenements  sur le groupe  pour l interdiction des sacs plastiques en Tunisie . ► ► ► WEEK-END SANS SACS PLASTIQUES ILE DE DJERBA ◄ ◄ ◄  → SAMEDI 27 FÉVRIER 2016 Un événement est initié sur l ile de Jerba par le club ISET Event et  Jerba Environnement en partenariat avec les associations Assidj  Jerba Insolite  Jerba Ulysse et le groupe Facebook Jerba Actions ; ▬ Les événements suivants ont lieu à l ISET et sur l ile de Jerba : ◘ Sensibilisation sur les enjeux sanitaires et environnentaux de l utilisation des sacs en plastiques ◘ Volet culturel : Arts plastiques  peintures  dessins  photos  vidéos ◘ Défilé de mode  sacs et habits traditionnels ◘ Signature de la pétition pour l interdiction de sacs plastiques en Tunisie ◘ Concert  DJ ♫ ◘ Atelier recyclage ◘ Pièce de théâtre					2016-02-05T07:44:33+0000	1454658273	2016-02-05 08:44:33	5	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1126068510739348	https://www.facebook.com/1008279892518211/posts/1126068510739348	▬▬▬▬▬ WEEK-END SANS SACS PLASTIQUES EN TUNISIE ▬▬▬▬ → Le samedi 27 et dimanche 28 février 2016 événement organisé par le groupe  pour l interdiction des sacs plastiques en Tunisie . /// Tout comme le fait l ile de Djerba  nous invitons tous les tunisiens et amis de la Tunisie  à se regrouper par villes  villages  quartiers pour organiser leur  week-end sans sacs plastiques . Ensemble disons  stop aux sacs plastiques sur tout le territoire tunisien. A vos actions !  Pour participer cliquez sur l icone  Evenements  sur le groupe  pour l interdiction des sacs plastiques en Tunisie . ► ► ► WEEK-END SANS SACS PLASTIQUES ILE DE DJERBA ◄ ◄ ◄  → SAMEDI 27 FÉVRIER 2016 Un événement est initié sur l ile de Jerba par le club ISET Event et  Jerba Environnement en partenariat avec les associations Assidj  Jerba Insolite  Jerba Ulysse et le groupe Facebook Jerba Actions ; ▬ Les événements suivants ont lieu à l ISET et sur l ile de Jerba : ◘ Sensibilisation sur les enjeux sanitaires et environnentaux de l utilisation des sacs en plastiques ◘ Volet culturel : Arts plastiques  peintures  dessins  photos  vidéos ◘ Défilé de mode  sacs et habits traditionnels ◘ Signature de la pétition pour l interdiction de sacs plastiques en Tunisie ◘ Concert  DJ ♫ ◘ Atelier recyclage ◘ Pièce de théâtre					2016-02-05T07:43:19+0000	1454658199	2016-02-05 08:43:19	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1124637634215769	https://www.facebook.com/1008279892518211/posts/1124637634215769	صورة اليوم: نهج بحي الأقواس بباجة تم تعبيده حديثا!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12650980_1113350332038883_8816416606378096853_n.jpg?oh=ada3433798cf15b4f143ddb73729da35&oe=5A50875E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12650980_1113350332038883_8816416606378096853_n.jpg?oh=64bd05c74b9e0dbb400b65d75a5d386c&oe=5A4B8C4B	https://www.facebook.com/photo.php?fbid=1113350332038883&set=gm.1124637634215769&type=3	facebook.com	2016-02-02T09:46:23+0000	1454406383	2016-02-02 10:46:23	6	4	6	0	10	4	4	0	5	0	6	0	0	0	0	0	0	beja
photo	post_user_1008279892518211	1008279892518211_1124636800882519	https://www.facebook.com/1008279892518211/posts/1124636800882519	A bizerte	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12688036_959908827423263_692253161695617685_n.jpg?oh=9ed7c83dc20f2a355d9ccb945ccd14f5&oe=5A5F73D0	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12688036_959908827423263_692253161695617685_n.jpg?oh=0960054515b80ca2a590bd2af6a583ce&oe=5A123427	https://www.facebook.com/photo.php?fbid=959908827423263&set=gm.1124636800882519&type=3	facebook.com	2016-02-02T09:43:18+0000	1454406198	2016-02-02 10:43:18	4	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0	bizert
