type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1542503009095894	https://www.facebook.com/1008279892518211/posts/1542503009095894	Consommez tunisien😂pourqu ils puissent ouvrir avec de la devise des franchise d une boulangerie est importé des croissants surgelé de france des hyper marché d accesoire de luxe importé pour leur chien et importé des voitures de luxe.Le prochain qui me dira que le pays va mal qu on Est un pays pauvre qu on doit faire des sacrifice qu on doit boycotté des glibettes  je lui crache à la figure.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/18119526_215934505563667_5616724542590100632_n.jpg?oh=6ba5cb704fc08dd441ed9d98cc492948&oe=5A4CDFA3	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18119526_215934505563667_5616724542590100632_n.jpg?oh=1fb8fbc85925f3dca934773a34c3827c&oe=5A46795C	https://www.facebook.com/photo.php?fbid=215934505563667&set=gm.1542503009095894&type=3	facebook.com	2017-04-29T17:11:52+0000	1493485912	2017-04-29 19:11:52	101	63	130	0	193	60	37	23	73	0	99	4	0	9	2	14	0	tunis
photo	post_user_1008279892518211	1008279892518211_1544247755588086	https://www.facebook.com/1008279892518211/posts/1544247755588086	تحية صباحية عمالية من ساحة فرحات حشاد بسوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18194161_10206984778098158_370153736548580117_n.jpg?oh=b1063c6629adf2ca1f275f999c0f69d5&oe=5A58C2D6	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18194161_10206984778098158_370153736548580117_n.jpg?oh=887404b3fa85a6f88a8b1aaaf216af7d&oe=5A1437C3	https://www.facebook.com/photo.php?fbid=10206984778098158&set=gm.1544247755588086&type=3	facebook.com	2017-05-01T06:59:04+0000	1493621944	2017-05-01 08:59:04	21	1	22	0	23	1	1	0	1	0	20	1	0	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1542681982411330	https://www.facebook.com/1008279892518211/posts/1542681982411330	📣 2017 تونس تتوحد   ، اليد في اليد نبنيوا تونس إلي نحبوها ❤😍 مبعضنا كيما لمينا المليار نطلعوا الدينار ✌✌❤🏦 يا توانسة استهلكوا المنتوج التونسي اقف لبلادك و اقتصادها   #هز_دينارك_طاح   #استهلك_619     #استهلك_تونسي  و #قاطع_المستورد  #شجع_المنتوج_التونسي_     #شجع_منتوج_بلادك ❤❤  #استهلك_619 #استهلك_تونسي  #هز_دينارك_طاح  علاش  Nutella مش Nouty؟  علاش  Dove مش sunsilk؟  علاش  nesquik مش chocoline؟  البسكويات البنان كلهم توانسة *_* sablito   tigato   smile.. علاش مش حمادي عبيد؟ علاش مش Natilait؟  علاش رخام ايطاليا مش رخام تالة؟ علاش كيوي مش تفاح سبيبة؟ علاش مانڨا المناطق الاستوائية مش بردgان نابل؟  علاش اناناس مش بطيخ؟  علاش pepsi مش apla؟  علاش قلوب تركيا  مش قلوب كحلة؟ علاش Maxwell house مش بن يدّر؟ علاش pointe fine مش Reynolds bureau ؟ علاش مش selecta؟  علاش lifebuoy مش نهال؟  علاش dettol مش killbac؟  علاش مش evertek؟  علاش مش lenovo؟  علاش KitKat مش momento؟  علاش twix مش duo؟   جبنا المليار نطلعو الدينار <3  #تونس	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18157062_289314888185721_5273942475612831005_n.jpg?oh=a803ea35507e35e286fa8ca69e898b0c&oe=5A45F021	https://scontent.xx.fbcdn.net/v/t1.0-9/18157062_289314888185721_5273942475612831005_n.jpg?oh=5e8e0da4c438d2f5a05117fadd26dfc8&oe=5A5613BC	https://www.facebook.com/photo.php?fbid=289314888185721&set=gm.1542681982411330&type=3	facebook.com	2017-04-29T21:06:28+0000	1493499988	2017-04-29 23:06:28	14	10	14	4	28	10	8	2	3	0	13	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1544577755555086	https://www.facebook.com/1008279892518211/posts/1544577755555086	من معالم المرسى برج وسانية الزاوش يقع المعلم اليوم على مستوى نهج محمد علي المؤدي إلى الطابق بعد أن تتجاوز سانية بوحاجب ... باختصار هي مركب نرجس اليوم... وراءه البرج القديم أي الإقامة... بني المسكن على الطريقة البرجوازية وسط حقول منبسطة وممتدة إلى حدود سانية البحري حذو ملعب كرة القدم وتلامس أيضا حدود سانية بوحاجب ... زياتين ونخيل وزيتون ... يمكلك السانية الشقيقين طاهر وحسن الزاوش ... والطاهر الزاوش جنرال من ضباط الإيالة التونسية أيام الصادق باي ... في الحقيقة العائلة من كبار الملاك... لها أملاك بتونس العاصمة وماطر وأريانة ... إقامة أو برج الزاوش أمامه بستان جميل به أشجار النخيل وهي باقية إلى الآن شاهدة على تلك الفترة...بها إصطبلات لتربية ألأبقار والأغنام ... بالإرث أصبحت ملك الباهي الزاوش وورثته إلى اليوم...والقسم المتبقي على ملك حسن الزاوش تحولت ملكيته غلى  الفاتيكان  حيث إستقرت غلى فترة غير بعيدة ألأخوات البيض المسيحيات حيث أضافوا إليه فضاءات للتدريس لم يتبق منها اليوم إلا مكتبة لا تزال تحت إشراف الأخوات البيض بينما تحول الجزء الآخر إلى مقر للإتحاد التونسي للمتخلفين ذهنيا...الجنرال الزاوش تزوج أول مرة بفتاة صغيرة إيطالية تنتمي غلى عائلة مختصة في صنع المرطبات والحلويات تدعى عائلة (مونتلاسيي... سننشر صورا قديما حال ترتيبها... ولله الأمر من قبل ومن بعد					2017-05-01T15:00:15+0000	1493650815	2017-05-01 17:00:15	10	0	10	1	11	0	0	0	0	0	10	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1544562512223277	https://www.facebook.com/1008279892518211/posts/1544562512223277	Radwan Tounsi shared ‎Ariana أريانة‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1010867_527474714024843_4483797351235614483_n.jpg?oh=6d11d3c50b2ef934e731dfe5aaff5b44&oe=5A1A092B	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/1010867_527474714024843_4483797351235614483_n.jpg?oh=4f2790264047a8d83fbeb55427f1c322&oe=5A586178	https://www.facebook.com/arianasidiammar/photos/a.207229126049405.35994.207217646050553/527474714024843/?type=3	facebook.com	2017-05-01T14:50:37+0000	1493650237	2017-05-01 16:50:37	7	0	10	3	13	0	0	0	0	0	7	0	0	2	0	1	0	ariana
photo	post_user_1008279892518211	1008279892518211_1544240282255500	https://www.facebook.com/1008279892518211/posts/1544240282255500	فتح الله تونس بجانب المستوصف	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18193808_10212703068602702_5507209776338548000_n.jpg?oh=5ac8c22f8ff15e05b4ed83c3b404fe45&oe=5A469265	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/18193808_10212703068602702_5507209776338548000_n.jpg?oh=7a941226026bb9c7751f8f993b1f91de&oe=5A552C11	https://www.facebook.com/photo.php?fbid=10212703068602702&set=gm.1544240282255500&type=3	facebook.com	2017-05-01T06:45:59+0000	1493621159	2017-05-01 08:45:59	3	1	6	0	7	1	1	0	0	0	3	0	0	0	1	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1544195295593332	https://www.facebook.com/1008279892518211/posts/1544195295593332	ولاية منوبة  إنتشار مرض #السل ( عافانا و عافاكم الله ) بين تلاميذ المدرسة الاعدادية بالبطان و فوضى بين الأولياء بعد قرار المندوبية الجهوية للصحة غلق المدرسة لأجلٍ غير معلوم	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18199180_120144581879066_1879282097308742595_n.jpg?oh=b04042f875b690e9f796fbdb0a63257f&oe=5A54003E	https://scontent.xx.fbcdn.net/v/t1.0-9/18199180_120144581879066_1879282097308742595_n.jpg?oh=3abb3ab8e0c4ab618678258f78df0d23&oe=5A199BA3	https://www.facebook.com/photo.php?fbid=120144581879066&set=gm.1544195295593332&type=3	facebook.com	2017-05-01T05:08:09+0000	1493615289	2017-05-01 07:08:09	7	4	18	0	22	4	4	0	10	0	7	0	5	0	1	5	0	manouba
video	post_user_1008279892518211	1008279892518211_1543482242331304	https://www.facebook.com/1008279892518211/posts/1543482242331304	Nourhene Ben Abderrahim shared ‎حملة ضد الرشوة و السرقة في الديوانة التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14900048_1824976337720929_3603081028488396800_n.jpg?oh=7fdc56a59e9d5981628e50355f63ccd1&oe=5A14B475	https://scontent.xx.fbcdn.net/v/t15.0-10/14900048_1824976337720929_3603081028488396800_n.jpg?oh=f79e5fe1ce839a83964dba7567714e6c&oe=5A51F70E	https://www.facebook.com/DouaneTunisienn/videos/1824976037720959/	facebook.com	2017-04-30T13:32:33+0000	1493559153	2017-04-30 15:32:33	21	5	28	39	72	5	5	0	5	0	20	0	0	0	0	7	0	tunis
status	post_user_1008279892518211	1008279892518211_1542326095780252	https://www.facebook.com/1008279892518211/posts/1542326095780252	Ce matin de bonne heure un groupe d étrangers des français et des africains ont nettoyé la zone autour de chez moi ils ont rempli de nombreux sacs le paysage qui est déjà vert est devenu encore plus beau tout en étant propre merci beaucoup j apprécie cette initiative que les tunisiens fassent pareil(à Carthage)					2017-04-29T14:20:31+0000	1493475631	2017-04-29 16:20:31	17	10	17	2	29	2	2	0	1	0	16	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1543242905688571	https://www.facebook.com/1008279892518211/posts/1543242905688571	مطار تونس قرطاج ! هيبة الدولة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18157041_1446682178726393_5246545649164314823_n.jpg?oh=0b5e443d141b725ea8713a6d33c87645&oe=5A5A74D6	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18157041_1446682178726393_5246545649164314823_n.jpg?oh=066e9ba6854c707cb25ba419e6aee046&oe=5A5666C3	https://www.facebook.com/photo.php?fbid=1446682178726393&set=gm.1543242905688571&type=3	facebook.com	2017-04-30T09:37:46+0000	1493545066	2017-04-30 11:37:46	10	3	12	14	29	3	3	0	1	0	9	0	2	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1539648732714655	https://www.facebook.com/1008279892518211/posts/1539648732714655	الوزير التركي في الحكومة التونسية لا تهمه الا مصلحة بلاده ...  	https://external.xx.fbcdn.net/safe_image.php?d=AQCRJkmfqoYXOwi9&w=130&h=130&url=https%3A%2F%2Fi0.wp.com%2Fafricanmanager.com%2Fwp-content%2Fuploads%2F2017%2F03%2FZied-La%C3%A2dhari.jpg%3Ffit%3D675%252C324&cfs=1&sx=106&sy=0&sw=324&sh=324&_nc_hash=AQCd-kaUqznKJ57R	https://external.xx.fbcdn.net/safe_image.php?d=AQDf5ugG76EWi_0c&url=https%3A%2F%2Fi0.wp.com%2Fafricanmanager.com%2Fwp-content%2Fuploads%2F2017%2F03%2FZied-La%C3%A2dhari.jpg%3Ffit%3D675%252C324&_nc_hash=AQDhYzhShyo2URTJ	http://africanmanager.com/laadhari-80-des-produits-importes-de-turquie-sont-importants-pour-la-tunisie/	africanmanager.com	2017-04-26T21:55:35+0000	1493243735	2017-04-26 23:55:35	32	54	62	75	191	54	34	20	42	0	32	0	1	8	0	21	0	tunis
status	post_user_1008279892518211	1008279892518211_1543333349012860	https://www.facebook.com/1008279892518211/posts/1543333349012860	Pourvue d une architecture religieuse et palatiale foisonnante  la médina de Tunis possède  également  un nombre considérable de mausolées  traduisant un art funéraire extrêmement riche et raffiné.  Après avoir dédié ma précédente publication  au sein de ma rubrique patrimoniale bimensuelle dans La Presse magazine  à la mosquée de la Kasbah  le plus remarquable joyau architectural que nous ont légué les souverains de la dynastie des Hafsides (1228-1574)  il m est agréable de consacrer mon nouvel écrit à un ensemble de monuments funéraires  illustrant le pouvoir et l éclat des dirigeants de la Régence au XVIIe siècle. Celle-ci représente le statut politique du pays  au lendemain de la conquête ottomane en 1574.  En ce dimanche 30 avril 2017  mon article  intitulé « Les somptueux mausolées des maîtres de la Régence de Tunis au XVIIe siècle...»  vient de paraître dans La Presse magazine. Si la première section est réservée au contexte historique  offrant un panorama du pouvoir dans la Tunisie du XVIIe siècle  l article explore les caractéristiques de quatre superbes mausolées  dont trois abritant les sépultures de trois Deys  Youssef (1610-1637)  Ahmed Khodja (1640-1647) et Mohamed Laz (1647-1653)  tandis que le quatrième constitue la nécropole de plusieurs monarques de la dynastie des Mouradites  dont le règne s acheva en 1702.  Trois sections analysent  de manière détaillée  les composantes architecturales et ornementales de ces édifices  parmi lesquels deux sont intégrés à des lieux de culte : les mosquées Youssef Dey et Hammouda Pacha. La dernière partie soulève la problématique de l’inaccessibilité de l intérieur de ces fleurons de l architecture funéraire tunisoise  et ce en dépit de leur importance patrimoniale.  Les photographies illustrent les cinq pages de l article  qui s étend de la page 8 à la page 12 du magazine.					2017-04-30T10:49:27+0000	1493549367	2017-04-30 12:49:27	4	0	9	0	9	0	0	0	0	0	4	4	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1542010169145178	https://www.facebook.com/1008279892518211/posts/1542010169145178	C est surtout ca le tunisien  Nous sommes tous africains  Tous contre le racisme	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/17903071_1290690657646416_3304239454595579904_n.jpg?oh=8ee6fcc1d5cb6de85b773f6487a0dbf5&oe=5A189D73	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17903071_1290690657646416_3304239454595579904_n.jpg?oh=dfd3e88a1cd9ad37f202b8242b7a8310&oe=5A4AF351	https://www.facebook.com/Difrn/videos/1290676017647880/	facebook.com	2017-04-29T09:07:46+0000	1493456866	2017-04-29 11:07:46	60	7	76	40	123	6	6	0	0	0	60	14	0	0	2	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1542597372419791	https://www.facebook.com/1008279892518211/posts/1542597372419791	للمرساوية وللتاريخ... تمرون اليوم من منطقة الأحواش... تجدون امامكم ... ىسانية بوحاجب...هي اليوم أمامها باب حديدي كبير... هي على ملك أمير مصرية تزوجا بوحاجب ... هي الملكة نازلي ... هي من عائلة محمد علي ملك مصر...تزوجت بوحاجب في القرن 19 ... رجعت لكتب التاريخ فوجدت أن السانية كانت على ملك الباجي المسعودي ... بعده شراها إيطالي إسمه  سوزنا  وهذا الأخير باع السانية إلىألأميرة نازلي وتزوجا  خليل بوحاجب  ... الأميرة نازلي هي الإبنة الصغرى لمحمد علي ملك مصر 1913 ... محمد بوحاجب كان من الإطارات العليا ... شيخ مدينة تونس ... وزير القلم  هذا ما أردت أن أقوله لشباب المرسى وهو يمرّ من الحواش ... ليعرف تاريخ تونس... الملك نازلي سكنت الأحواش... بوحاجب زوجها وزير القلم... الجميع في ذمة الله .... والله يرث الأرض ومن عليها... أحمد الحملاوي يقول هذا... والسلام					2017-04-29T19:16:39+0000	1493493399	2017-04-29 21:16:39	21	3	22	4	29	3	3	0	0	0	21	1	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1540465965966265	https://www.facebook.com/1008279892518211/posts/1540465965966265	هل انت مع أو ضد تحركات أهالي تطاوين ؟ علل جوابك و شكرا .					2017-04-27T19:27:54+0000	1493321274	2017-04-27 21:27:54	12	39	12	1	52	39	26	13	23	0	11	0	0	0	0	0	0	tataouine
status	post_user_1008279892518211	1008279892518211_1541572745855587	https://www.facebook.com/1008279892518211/posts/1541572745855587	يا حكام تونس ..كيف سيبتوا الانتصاب الفوضوي قال شنوة لقمة عيش ..على الاقل راقبوهم صحيا و اقتصاديا ...راهو ثمة تجار يبيعوا للناس في سموم !					2017-04-28T22:01:35+0000	1493416895	2017-04-29 00:01:35	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1540469999299195	https://www.facebook.com/1008279892518211/posts/1540469999299195	برشلونة تونس العاصمة و سلم لي على هيبة الدولة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18118538_247038799036822_674956991015451734_n.jpg?oh=fbb02019959cf964c9125513123b5d1c&oe=5A5F76E0	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18118538_247038799036822_674956991015451734_n.jpg?oh=1696c4340bc05b80c1c59afccd361f33&oe=5A5A3817	https://www.facebook.com/photo.php?fbid=247038799036822&set=gm.1540469999299195&type=3	facebook.com	2017-04-27T19:33:32+0000	1493321612	2017-04-27 21:33:32	11	12	18	7	37	12	8	4	11	0	11	0	0	0	3	4	0	tunis
photo	post_user_1008279892518211	1008279892518211_1540912789254916	https://www.facebook.com/1008279892518211/posts/1540912789254916	صباحكم خير ... من ميناء سوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18118460_10206965819504205_233062987651890659_n.jpg?oh=f8e6ee0483162f089495f8beaa6bd787&oe=5A484179	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18118460_10206965819504205_233062987651890659_n.jpg?oh=671077353be06746cbdd151e41a31bc0&oe=5A1A886C	https://www.facebook.com/photo.php?fbid=10206965819504205&set=gm.1540912789254916&type=3	facebook.com	2017-04-28T06:39:57+0000	1493361597	2017-04-28 08:39:57	63	13	74	0	87	13	9	4	12	0	62	11	0	0	0	0	0	sousse
status	post_user_1008279892518211	1008279892518211_1540168192662709	https://www.facebook.com/1008279892518211/posts/1540168192662709	دفاعك عن الإسلام يجعل منك في مفاهيمهم الخاطئة و خلطهم للأشياء داعشيا و في نقدك للدواعش عدوا للاسلام و كافرا ، هذا ما يحدث مع الواهمين بالمعرفة و من يعتقدون أنهم امتلكوا الحقيقة المطلقة و هنا يلتقي الطرفان					2017-04-27T13:08:59+0000	1493298539	2017-04-27 15:08:59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	kef
