type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
link	post_user_1008279892518211	1008279892518211_1466475893365273	https://www.facebook.com/1008279892518211/posts/1466475893365273	شكرا لصدق تفاعلكم واهتمامكم ومتابعتكم ودعمكم مع تحيات حارس مدرسة بالسرس ولاية الكاف.     Ben Amor. ...	https://external.xx.fbcdn.net/safe_image.php?d=AQDRDFX99tr009ai&w=130&h=130&url=http%3A%2F%2Far.tunivisions.net%2Fuploads%2Fpics%2Fwithoutalbum%2F84414485e7517928c5f22b8cc0515cc5.jpeg&cfs=1&_nc_hash=AQBAmpvImOuYd68P	https://external.xx.fbcdn.net/safe_image.php?d=AQBO4i4NBQ-SCxiD&url=http%3A%2F%2Far.tunivisions.net%2Fuploads%2Fpics%2Fwithoutalbum%2F84414485e7517928c5f22b8cc0515cc5.jpeg&_nc_hash=AQAHSavIFVzJBjg2	http://ar.tunivisions.net/162415/article/b-lsor-h-rs-mdrs-lnor-2-lsrs-lk-f-ybdaa-fy-tzoyk-lmdrs-bmb-dr-shkhsy.tnv	ar.tunivisions.net	2017-02-22T19:54:19+0000	1487793259	2017-02-22 20:54:19	8	0	9	5	14	0	0	0	0	0	8	1	0	0	0	0	0	kef
status	post_user_1008279892518211	1008279892518211_1465223573490505	https://www.facebook.com/1008279892518211/posts/1465223573490505	الأنهج الرئيسية لتونس العاصمة أصبحت عبارة عن نصبة - نصبة - حماص - بعدهم مقهي -نصبة - شباطي - مطعم شعبى-نصبة - شباطي - مقهي - نصبة نصبة نصبة - بياع شباطي - حماص - فطايري - نصبة نصبة و هكذا دوليك					2017-02-21T19:15:33+0000	1487704533	2017-02-21 20:15:33	58	19	74	13	106	19	17	2	16	0	56	1	0	1	8	6	0	tunis
photo	post_user_1008279892518211	1008279892518211_1457581947588001	https://www.facebook.com/1008279892518211/posts/1457581947588001	إلى السيدة والي أريانة إلى السيد رئيس بلدية أريانة شوفو الإعتداء على الملك العام شوفو كيفاش صاحب الأرض حاز الرصيف  ودخل الأشجار إلى ملكه الخاص وبعد ما يكمل الأشغال يقصهم ولا من شاف ولا من درى كما فعل سابقا صاحب الأرض التي بنيت فوقها بنك الزيتونة. النهج هذا اللي تجي منو الحافلة 6ب.الرجاء  النشر قدر المستطاع قبل ما يفوت الفوت راهو كل شجرة بحسابها	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16729281_401767006822688_3029247380443811650_n.jpg?oh=37d32a4740bb846032840e81bfc5ecfc&oe=5A55AC47	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16729281_401767006822688_3029247380443811650_n.jpg?oh=323b69c2b9bf84355e46356d8682ee1e&oe=5A602BB8	https://www.facebook.com/photo.php?fbid=401767006822688&set=gm.1457581947588001&type=3	facebook.com	2017-02-15T19:59:04+0000	1487188744	2017-02-15 20:59:04	8	2	14	17	33	2	1	1	0	0	7	0	4	0	0	2	0	ariana
video	post_user_1008279892518211	1008279892518211_1463778563635006	https://www.facebook.com/1008279892518211/posts/1463778563635006	Hedia Hadhouda shared ‎صفاقس عشق لا ينتهي‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16827609_1372795946127776_8563972670041882624_n.jpg?oh=ed0167e54101b6866e8870b497340811&oe=5A1364A6	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16827609_1372795946127776_8563972670041882624_n.jpg?oh=b6eb721956e2199ec9d9422e2f573028&oe=5A163F84	https://www.facebook.com/Sfax.Ichkon.le.yantahi/videos/1372795176127853/	facebook.com	2017-02-20T13:16:28+0000	1487596588	2017-02-20 14:16:28	12	3	37	13	53	3	3	0	2	0	10	0	3	21	0	0	0	sfax
photo	post_user_1008279892518211	1008279892518211_1464627080216821	https://www.facebook.com/1008279892518211/posts/1464627080216821	الثلاثاء 21 فيفري 2017 الساعة 8 و 15 د: سوء تنظيم في استقبال المواطنين ينتج عنه فوضى وتدافع  بمعهد باستور  تونس	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16831074_1285002641576231_2467023666797385610_n.jpg?oh=b09afba52e3538cae84d01001ff8d0d3&oe=5A17BADA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16831074_1285002641576231_2467023666797385610_n.jpg?oh=c81e8d81e573021e84e4c1e45b79db5b&oe=5A5598CF	https://www.facebook.com/photo.php?fbid=1285002641576231&set=gm.1464627080216821&type=3	facebook.com	2017-02-21T07:42:41+0000	1487662961	2017-02-21 08:42:41	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1462454060434123	https://www.facebook.com/1008279892518211/posts/1462454060434123	Olfa Soudani shared ‎صفاقس عشق لا ينتهي‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16827609_1372795946127776_8563972670041882624_n.jpg?oh=ed0167e54101b6866e8870b497340811&oe=5A1364A6	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16827609_1372795946127776_8563972670041882624_n.jpg?oh=b6eb721956e2199ec9d9422e2f573028&oe=5A163F84	https://www.facebook.com/Sfax.Ichkon.le.yantahi/videos/1372795176127853/	facebook.com	2017-02-19T15:40:18+0000	1487518818	2017-02-19 16:40:18	55	16	142	32	190	15	14	1	26	0	55	1	15	67	0	3	0	sfax
photo	post_user_1008279892518211	1008279892518211_1460880980591431	https://www.facebook.com/1008279892518211/posts/1460880980591431	ا لمرازقة حي الوفاء اقامة لا برلا بلدية نابل بناء بدون رخصة  يتسبب في انشقاقات وحجب للرؤية والإقامة مهددة بالسقوط  والمخالف يواصل البناء رغم تشكيات السكان وانذارات السلط	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16807027_10212220976502311_4718896443377879481_n.jpg?oh=0ae6919df64a5051339d2cfb882c86fe&oe=5A19BBE8	https://scontent.xx.fbcdn.net/v/t1.0-9/q86/s720x720/16807027_10212220976502311_4718896443377879481_n.jpg?oh=ac226f9d108f7c8aa3aa5c5f61c35eaf&oe=5A551B48	https://www.facebook.com/photo.php?fbid=10212220976502311&set=gm.1460880980591431&type=3	facebook.com	2017-02-18T13:18:05+0000	1487423885	2017-02-18 14:18:05	24	26	53	34	113	26	21	5	24	0	24	1	7	2	2	16	0	nabeul
photo	post_user_1008279892518211	1008279892518211_1462046960474833	https://www.facebook.com/1008279892518211/posts/1462046960474833	هذا قطار تونس  سوسة  يوم  18 فيفري  س 13 (درجة اولى  ولكم التعليق )	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16807339_1305544832834936_7142161064133239051_n.jpg?oh=d5f0c1e0c9e168f92439ae1edf9b29ec&oe=5A5C222B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16807339_1305544832834936_7142161064133239051_n.jpg?oh=0113a86acb12b29ce960bf97faf0c99f&oe=5A1CE33E	https://www.facebook.com/photo.php?fbid=1305544832834936&set=gm.1462046960474833&type=3	facebook.com	2017-02-19T09:13:18+0000	1487495598	2017-02-19 10:13:18	37	36	91	27	154	36	27	9	41	0	37	0	6	1	20	24	0	tunis
photo	post_user_1008279892518211	1008279892518211_1461986100480919	https://www.facebook.com/1008279892518211/posts/1461986100480919	Ce matin huit heure Il arrive par l avenue de Carthage il roule à contre-sens de l avenue Farhat Hached et roule sur les rails  je m étonne  il monte sur les platebandes séparant les quais. Je m étonne et il s incruste sous les guichets bouchant la sortie. Il descend et salue tout le monde.Il est dimanche les parkings à côté vides et gratuits.  Le tunisien peut monter les escaliers avec sa fiancée mécanique.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16832194_10154498306322098_7013336427383748103_n.jpg?oh=746de97bce382eb2fb17e156ef247dd6&oe=5A4BC562	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/16832194_10154498306322098_7013336427383748103_n.jpg?oh=afb84bd424a163facfe5b4bf94d3650d&oe=5A154816	https://www.facebook.com/photo.php?fbid=10154498306322098&set=gm.1461986100480919&type=3	facebook.com	2017-02-19T08:27:58+0000	1487492878	2017-02-19 09:27:58	13	10	28	11	49	10	6	4	17	0	13	1	3	2	1	8	0	tunis
photo	post_user_1008279892518211	1008279892518211_1460894843923378	https://www.facebook.com/1008279892518211/posts/1460894843923378	Hors trottoir   si ma publication dérange je la supprime #Lisez et #partagez svp #Abaslacorruption #douane #tunisienne #Urgent  #ArwaAjmi de #Sfax d à peine 3 mois elle pèse 3kg300  Seule issue une greffe de foie..  non seulement elle n est pas prise en charge en Tunisie et Le 06/02/2017 face a l alteration generale de l etat de sante de sa fille la maman s est rendue a l hopital . L équipe soignante a refuse de prendre en charge le nourisson arguant qu il n y avait plus d espoir. L association L ilot Calins lui envoie une pompe a nutrition  des sondes naso gastriques  de l huile TCM  et des poches de nutrition parenterale infatrini en esperant qu elle resiste jusqu a elle ira en turquie pour qu elle fasse l’opération et devinez ce qui arrive la #douanetunisienne refuse de livrer le colis au papa s il ne leur donne pas 200 dinars ??!!! jusqu a quand cette #corruption ? quand est ce que ces #douaniers #tunisiens seront contrôlés et punis  ce n est la premiere fois   a chaque fois qu il y a une #livraison les #douaniers #tunisiens #corrompus demandent 200 dinars #Partagez svp #douane #tunisienne #corruption	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16730578_1268764566534144_3331306052788650077_n.jpg?oh=b99b75ad6b48ac69f433579283ff8efc&oe=5A123B98	https://scontent.xx.fbcdn.net/v/t1.0-9/16730578_1268764566534144_3331306052788650077_n.jpg?oh=edd31bbfa63ece9dbb1a20bf020aff0f&oe=5A5F19F3	https://www.facebook.com/lilotcalinsdessoeursetfreresdecoeur/photos/a.1016526995091237.1073741828.1016496991760904/1268764566534144/?type=3	facebook.com	2017-02-18T13:38:06+0000	1487425086	2017-02-18 14:38:06	1	1	4	3	8	1	1	0	0	0	1	0	0	0	3	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1460780227268173	https://www.facebook.com/1008279892518211/posts/1460780227268173	قسم الاستعجالي بالمستشفى الجامعي الطاهر صفر بالمهدية.. سلمولي عالوزيرة ;)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16649347_1452542884776666_3503814713479765484_n.jpg?oh=b5c48bc98700b24bde44c722452c9d15&oe=5A12DFA3	https://scontent.xx.fbcdn.net/v/t1.0-9/16649347_1452542884776666_3503814713479765484_n.jpg?oh=62eac45f170c695aae049a2d06608ac2&oe=5A4DF1C8	https://www.facebook.com/photo.php?fbid=1452542884776666&set=gm.1460780227268173&type=3	facebook.com	2017-02-18T10:50:55+0000	1487415055	2017-02-18 11:50:55	30	20	85	66	171	19	18	1	18	0	30	0	15	0	12	26	0	mahdia
photo	post_user_1008279892518211	1008279892518211_1460625280617001	https://www.facebook.com/1008279892518211/posts/1460625280617001	ال السيد والي تونس ،نحن متساكنوا  نهج لبنان ونهج الاطلس بتونس العاصمة ،نشكو اليكم الوضعية الصعبة التي نعيشها جراء انتصاب العديد من الباعة علي الرصيف وعلي الطريق مما حال دون مرور السيارات والمارة ،لقد قام العديد من المنحرفين باستغلال هذه الوضعية للقيام بالعديد من الممارسات الدنيءة كببع المخدرات وحبوب الهلوسة لاطفال المدارس المحاذية والقيام بالعديد من السرقات باستعمال العنف والنطرة مما نشٱ علي ذلك خصومات ومشاكل يستعمل فيها اسلحة بيضاء علي مسمع ومرءى من السكان  لقد اشتكينا في العديد من المناسبات الي السلط المعنيةلكن دون جدوى  وكانت لك زيارة علي عين المكان وعاينت حالة الانهيار العصبي  ومرض السل والجلطة القلبية التي يعاني منها الرجل وزوجته من سكان هذه العمارة ،ووعدتنا ان تقوم بازالتهم وتنحيتهم دون رحعي ولكن كانت وعود واهية حتي ان احدهم عٓلق ان زيارتك كانت لتفقد اصدقاءك من المنتصبين الفوضويين وتفقد احوالهم كبقية الموضفين الذين نراهم كل يوم  . سيدي الوالي ، تتواصل المعضلة وتستفحل بتواصل الغياب التام للسلطات المعنية التي من المفروض ان تمارس دورها الرقابي والزجري  ضد هذه الممارسات التي اثرت سلبيا علي ابناءنا   ،وحتي نري منك ما يثلج صدورنا لكم منا كامل التقدير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16730442_10209348761291106_9006231183491354065_n.jpg?oh=2a80127a09ba47228d5ef21dcc2f6899&oe=5A12C48B	https://scontent.xx.fbcdn.net/v/t1.0-9/16730442_10209348761291106_9006231183491354065_n.jpg?oh=63dddf93578b5fe3e9575aa2afd8e6d9&oe=5A15D26D	https://www.facebook.com/photo.php?fbid=10209348761291106&set=gm.1460625280617001&type=3	facebook.com	2017-02-18T06:37:53+0000	1487399873	2017-02-18 07:37:53	11	3	13	4	20	3	3	0	3	0	11	0	0	0	1	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1461038347242361	https://www.facebook.com/1008279892518211/posts/1461038347242361	ال السيد والي تونس ،نحن متساكنوا  نهج لبنان ونهج الاطلس بتونس العاصمة ،نشكو اليكم الوضعية الصعبة التي نعيشها جراء انتصاب العديد من الباعة علي الرصيف وعلي الطريق مما حال دون مرور السيارات والمارة ،لقد قام العديد من المنحرفين باستغلال هذه الوضعية للقيام بالعديد من الممارسات الدنيءة كببع المخدرات وحبوب الهلوسة لاطفال المدارس المحاذية والقيام بالعديد من السرقات باستعمال العنف والنطرة مما نشٱ علي ذلك خصومات ومشاكل يستعمل فيها اسلحة بيضاء علي مسمع ومرءى من السكان  لقد اشتكينا في العديد من المناسبات الي السلط المعنيةلكن دون جدوى  وكانت لك زيارة علي عين المكان وعاينت حالة الانهيار العصبي  ومرض السل والجلطة القلبية التي يعاني منها الرجل وزوجته من سكان هذه العمارة ،ووعدتنا ان تقوم بازالتهم وتنحيتهم دون رحعي ولكن كانت وعود واهية حتي ان احدهم عٓلق ان زيارتك كانت لتفقد اصدقاءك من المنتصبين الفوضويين وتفقد احوالهم كبقية الموضفين الذين نراهم كل يوم  . سيدي الوالي ، تتواصل المعضلة وتستفحل بتواصل الغياب التام للسلطات المعنية التي من المفروض ان تمارس دورها الرقابي والزجري  ضد هذه الممارسات التي اثرت سلبيا علي ابناءنا   ،وحتي نري منك ما يثلج صدورنا لكم منا كامل التقدير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16649566_10209351249473309_8781148485189973807_n.jpg?oh=88be919ebb6dd69dde17dea086f7e928&oe=5A51647C	https://scontent.xx.fbcdn.net/v/t1.0-9/16649566_10209351249473309_8781148485189973807_n.jpg?oh=8bf8f86760902c44b868a45af037705a&oe=5A58A29A	https://www.facebook.com/photo.php?fbid=10209351249473309&set=gm.1461038347242361&type=3	facebook.com	2017-02-18T16:06:31+0000	1487433991	2017-02-18 17:06:31	2	0	3	1	4	0	0	0	0	0	2	0	0	0	0	1	0	tunis
video	post_user_1008279892518211	1008279892518211_1458679230811606	https://www.facebook.com/1008279892518211/posts/1458679230811606	‎الاء بن عمر‎ posted in WINOU ETROTTOIR???... — at ‎‎الصفحةالرسمية   لحارس مدرسة  السرس.الكاف‎‎.	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14146399_1167653239938690_1428153770_n.jpg?oh=25e91079225dac2ec8c0e507e6f8737d&oe=5A5F70CF	https://scontent.xx.fbcdn.net/v/t15.0-10/14146399_1167653239938690_1428153770_n.jpg?oh=1058cac37d1f3e0bfb4a52ccb2903c45&oe=5A1BE89B	https://www.facebook.com/Ministere.education.Tunisie/videos/1167651906605490/	facebook.com	2017-02-16T19:16:08+0000	1487272568	2017-02-16 20:16:08	35	5	46	10	61	5	5	0	1	0	34	11	0	0	0	0	0	kef
photo	post_user_1008279892518211	1008279892518211_1459669920712537	https://www.facebook.com/1008279892518211/posts/1459669920712537	سيد والي تونس انقذ شارع حبيب بورقيبة باردو  مقهى   Bonzaï  اكثر تجاوزا  من مقاهي البحيرة 2 و احتلال تام للرصيف و استهتار عام وضرب القانون عرض الحائط و Parfumerie المحاذية لها (اقوى من الدولة) ...  اعدل سيدي الوالي بين باردو والبحيرة 2 يا من عرفت بعدلك وشجاعتك .	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16711972_222937518170422_6391044743499816718_n.jpg?oh=ab0d8d555dfbffa5099287eae3f9a3f8&oe=5A536A50	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16711972_222937518170422_6391044743499816718_n.jpg?oh=b0ee23f6716b5840548f3789f845b063&oe=5A565EAF	https://www.facebook.com/photo.php?fbid=222937518170422&set=gm.1459669920712537&type=3	facebook.com	2017-02-17T13:17:08+0000	1487337428	2017-02-17 14:17:08	9	4	10	0	14	4	4	0	1	0	9	0	0	0	0	1	0	tunis
link	post_user_1008279892518211	1008279892518211_1459570984055764	https://www.facebook.com/1008279892518211/posts/1459570984055764	قطاراتنا أصبحت أخطر من الإرهاب. أرقام الموتى من جراء إهمال السلامة بالقطارات التونسية في تصاعد رهيب.  	https://external.xx.fbcdn.net/safe_image.php?d=AQBZmGq9Ht_-7wyn&w=130&h=130&url=http%3A%2F%2Fcontent.mosaiquefm.net%2Fuploads%2Fcontent%2Fthumbnails%2Ftrain_1487328587.jpg&cfs=1&_nc_hash=AQDXQ6t5MY-1U3rL	https://external.xx.fbcdn.net/safe_image.php?d=AQC-JhrMuhqJP7Hm&url=http%3A%2F%2Fcontent.mosaiquefm.net%2Fuploads%2Fcontent%2Fthumbnails%2Ftrain_1487328587.jpg&_nc_hash=AQD9rsNstRJvMVCu	http://www.mosaiquefm.net/fr/actualite-faits-divers/97068/deces-d-un-enfant-heurte-par-un-train-dans-la-region-zghabna	mosaiquefm.net	2017-02-17T11:23:26+0000	1487330606	2017-02-17 12:23:26	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1459548494058013	https://www.facebook.com/1008279892518211/posts/1459548494058013	ال السيد والي تونس ،نحن متساكنوا  نهج لبنان ونهج الاطلس بتونس العاصمة ،نشكو اليكم الوضعية الصعبة التي نعيشها جراء انتصاب العديد من الباعة علي الرصيف وعلي الطريق مما حال دون مرور السيارات والمارة ،لقد قام العديد من المنحرفين باستغلال هذه الوضعية للقيام بالعديد من الممارسات الدنيءة كببع المخدرات وحبوب الهلوسة لاطفال المدارس المحاذية والقيام بالعديد من السرقات باستعمال العنف والنطرة مما نشٱ علي ذلك خصومات ومشاكل يستعمل فيها اسلحة بيضاء علي مسمع ومرءى من السكان  لقد اشتكينا في العديد من المناسبات الي السلط المعنيةلكن دون جدوى  وكانت لك زيارة علي عين المكان وعاينت حالة الانهيار العصبي  ومرض السل والجلطة القلبية التي يعاني منها الرجل وزوجته من سكان هذه العمارة ،ووعدتنا ان تقوم بازالتهم وتنحيتهم دون رحعي ولكن كانت وعود واهية حتي ان احدهم عٓلق ان زيارتك كانت لتفقد اصدقاءك من المنتصبين الفوضويين وتفقد احوالهم كبقية الموضفين الذين نراهم كل يوم  . سيدي الوالي ، تتواصل المعضلة وتستفحل بتواصل الغياب التام للسلطات المعنية التي من المفروض ان تمارس دورها الرقابي والزجري  ضد هذه الممارسات التي اثرت سلبيا علي ابناءنا   ،وحتي نري منك ما يثلج صدورنا لكم منا كامل التقدير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16729535_10209340091754373_431059677604526907_n.jpg?oh=9588527eeb675707facb82cd4a3d460f&oe=5A56936A	https://scontent.xx.fbcdn.net/v/t1.0-9/16729535_10209340091754373_431059677604526907_n.jpg?oh=5b317793f89bff2b067b6cbc05878a8f&oe=5A54D801	https://www.facebook.com/photo.php?fbid=10209340091754373&set=gm.1459548494058013&type=3	facebook.com	2017-02-17T10:54:40+0000	1487328880	2017-02-17 11:54:40	8	0	11	5	16	0	0	0	0	0	8	1	0	0	0	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1458727610806768	https://www.facebook.com/1008279892518211/posts/1458727610806768	ال السيد والي تونس ،نحن متساكنوا  نهج لبنان ونهج الاطلس بتونس العاصمة ،نشكو اليكم الوضعية الصعبة التي نعيشها جراء انتصاب العديد من الباعة علي الرصيف وعلي الطريق مما حال دون مرور السيارات والمارة ،لقد قام العديد من المنحرفين باستغلال هذه الوضعية للقيام بالعديد من الممارسات الدنيءة كببع المخدرات وحبوب الهلوسة لاطفال المدارس المحاذية والقيام بالعديد من السرقات باستعمال العنف والنطرة مما نشٱ علي ذلك خصومات ومشاكل يستعمل فيها اسلحة بيضاء علي مسمع ومرءى من السكان  لقد اشتكينا في العديد من المناسبات الي السلط المعنيةلكن دون جدوى  وكانت لك زيارة علي عين المكان وعاينت حالة الانهيار العصبي  ومرض السل والجلطة القلبية التي يعاني منها الرجل وزوجته من سكان هذه العمارة ،ووعدتنا ان تقوم بازالتهم وتنحيتهم دون رحعي ولكن كانت وعود واهية حتي ان احدهم عٓلق ان زيارتك كانت لتفقد اصدقاءك من المنتصبين الفوضويين وتفقد احوالهم كبقية الموضفين الذين نراهم كل يوم  . سيدي الوالي ، تتواصل المعضلة وتستفحل بتواصل الغياب التام للسلطات المعنية التي من المفروض ان تمارس دورها الرقابي والزجري  ضد هذه الممارسات التي اثرت سلبيا علي ابناءنا   ،وحتي نري منك ما يثلج صدورنا لكم منا كامل التقدير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16684235_10209333528190288_8015213886168554594_n.jpg?oh=159f7682617c74f955fab1695cd3704b&oe=5A4605CD	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16684235_10209333528190288_8015213886168554594_n.jpg?oh=a3214fc40f5028619fc4ad43d8f51912&oe=5A1358C0	https://www.facebook.com/photo.php?fbid=10209333528190288&set=gm.1458727610806768&type=3	facebook.com	2017-02-16T20:06:57+0000	1487275617	2017-02-16 21:06:57	4	3	5	14	22	3	3	0	4	0	4	0	0	0	1	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1459419377404258	https://www.facebook.com/1008279892518211/posts/1459419377404258	Anabelle Reine de Carthage shared a link to the group: WINOU ETROTTOIR???...	https://external.xx.fbcdn.net/safe_image.php?d=AQCZVaEMojlzHWbG&w=130&h=130&url=http%3A%2F%2Fresize3-parismatch.ladmedia.fr%2Fr%2F940%2C628%2Fl%2Flogo%2Fw%2FOZtyKMGX7-EUNo90kLSsvzpkZllWQUJ4MmdEMFY5UVpYNDBySDZRPT0%3D%2Fimg%2Fvar%2Fnews%2Fstorage%2Fimages%2Fparis-match%2Factu%2Finternational%2Fdes-juillet-des-taxis-volants-sans-pilote-voleront-a-dubai-1190726%2F20232902-1-fre-FR%2FDes-juillet-des-taxis-volants-sans-pilote-voleront-a-Dubai.jpg&cfs=1&sx=0&sy=0&sw=626&sh=626&_nc_hash=AQAnlt7qOsAj4IQm	https://external.xx.fbcdn.net/safe_image.php?d=AQCcwXyHo1YI9CoX&url=http%3A%2F%2Fresize3-parismatch.ladmedia.fr%2Fr%2F940%2C628%2Fl%2Flogo%2Fw%2FOZtyKMGX7-EUNo90kLSsvzpkZllWQUJ4MmdEMFY5UVpYNDBySDZRPT0%3D%2Fimg%2Fvar%2Fnews%2Fstorage%2Fimages%2Fparis-match%2Factu%2Finternational%2Fdes-juillet-des-taxis-volants-sans-pilote-voleront-a-dubai-1190726%2F20232902-1-fre-FR%2FDes-juillet-des-taxis-volants-sans-pilote-voleront-a-Dubai.jpg&_nc_hash=AQAn3LUIuAsM6Ye2	http://www.parismatch.com/Actu/International/Des-juillet-des-taxis-volants-sans-pilote-voleront-a-Dubai-1190726#xtor=CS2-8	parismatch.com	2017-02-17T08:03:16+0000	1487318596	2017-02-17 09:03:16	9	0	12	14	26	0	0	0	0	0	9	1	0	2	0	0	0	nabeul
status	post_user_1008279892518211	1008279892518211_1459391397407056	https://www.facebook.com/1008279892518211/posts/1459391397407056	ال السيد والي تونس ،نحن متساكنوا  نهج لبنان ونهج الاطلس بتونس العاصمة ،نشكو اليكم الوضعية الصعبة التي نعيشها جراء انتصاب العديد من الباعة علي الرصيف وعلي الطريق مما حال دون مرور السيارات والمارة ،لقد قام العديد من المنحرفين باستغلال هذه الوضعية للقيام بالعديد من الممارسات الدنيءة كببع المخدرات وحبوب الهلوسة لاطفال المدارس المحاذية والقيام بالعديد من السرقات باستعمال العنف والنطرة مما نشٱ علي ذلك خصومات ومشاكل يستعمل فيها اسلحة بيضاء علي مسمع ومرءى من السكان  لقد اشتكينا في العديد من المناسبات الي السلط المعنيةلكن دون جدوى  وكانت لك زيارة علي عين المكان وعاينت حالة الانهيار العصبي  ومرض السل والجلطة القلبية التي يعاني منها الرجل وزوجته من سكان هذه العمارة ،ووعدتنا ان تقوم بازالتهم وتنحيتهم دون رحعي ولكن كانت وعود واهية حتي ان احدهم عٓلق ان زيارتك كانت لتفقد اصدقاءك من المنتصبين الفوضويين وتفقد احوالهم كبقية الموضفين الذين نراهم كل يوم  . سيدي الوالي ، تتواصل المعضلة وتستفحل بتواصل الغياب التام للسلطات المعنية التي من المفروض ان تمارس دورها الرقابي والزجري  ضد هذه الممارسات التي اثرت سلبيا علي ابناءنا   ،وحتي نري منك ما يثلج صدورنا لكم منا كامل التقدير					2017-02-17T07:17:37+0000	1487315857	2017-02-17 08:17:37	4	1	4	0	5	1	1	0	1	0	4	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1457772450902284	https://www.facebook.com/1008279892518211/posts/1457772450902284	Fattouma Guider shared ‎radio tataouine اذاعة تطاوين‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16753215_1253706768018086_3964322859374870528_n.jpg?oh=f76631c7b38e1e7984056b13e705a84e&oe=5A482A77	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16753215_1253706768018086_3964322859374870528_n.jpg?oh=77fbb7d96cf61b15be25c8e76ff313b2&oe=5A5F8A55	https://www.facebook.com/tataouinefm/videos/1253699228018840/	facebook.com	2017-02-15T23:48:39+0000	1487202519	2017-02-16 00:48:39	32	8	39	43	90	7	5	2	7	0	32	1	3	1	1	1	0	tataouine
